8.000000000000000444e-01,-4.000000000000000222e-01,2.500000000000000000e-01,1.330000000000000071e-01,-3.380000000000000226e-01,-4.739999999999999769e-01,-6.740000000000000435e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.541294753665261030e-01,-3.198436443602505341e-01,1.489071620197802703e-01,-2.124178227639985650e-01,8.558155933055549003e-01,-2.261012011914118602e+00,-1.220475993052169139e-01,2.084748381401945946e-02,3.742491600900008208e+00,-4.050437281959201385e+00,1.377853622631076247e+00,-1.685799303690242779e+00,0.000000000000000000e+00
5.685451530611133064e-01,-4.024424702569818213e-01,-1.563125496424372374e-03,-3.586763984983862841e-01,2.667803682046595570e-01,-1.696906362381365163e+00,-1.220475993052169139e-01,1.513612503415737165e-02,2.789474595317976036e+00,-9.583737073582422994e+00,-9.625302919018332570e-01,-5.831732186362537540e+00,0.000000000000000000e+00
5.317591675003862095e-01,-3.971955354028960938e-01,-3.653633980931852293e-02,-4.322542033725811916e-01,5.025974807237983955e-01,-1.925877101187621898e+00,-1.220475993052169139e-01,8.256549520392271121e-03,3.482268764406089456e+00,-1.085811627513238520e+01,-8.660563097981418546e-01,-6.509791200928086496e+00,0.000000000000000000e+00
5.125606308827022062e-01,-3.954715689324548311e-01,-5.516697248249755048e-02,-4.658668505270444626e-01,5.466730931903166502e-01,-1.965504485165901816e+00,-1.220475993052169139e-01,4.611405178894046122e-03,3.831775010867163989e+00,-1.153595823791227915e+01,-8.277684464026783262e-01,-6.876414780642361890e+00,0.000000000000000000e+00
5.031325938994996028e-01,-3.949197180414903974e-01,-6.442133910248555584e-02,-4.816501116070388000e-01,5.539336227534161772e-01,-1.970733510005731492e+00,-1.220475993052169139e-01,2.582502701028012090e-03,3.999489039572897031e+00,-1.187285877341617635e+01,-8.128878593193890056e-01,-7.060481874523818036e+00,0.000000000000000000e+00
4.984935440367379011e-01,-3.947298209054196927e-01,-6.900539892992445246e-02,-4.890281217672908243e-01,5.550641509534378626e-01,-1.970940857572788030e+00,-1.220475993052169139e-01,1.433019391563468935e-03,4.080834442375152804e+00,-1.203986358674423229e+01,-8.067438963976909516e-01,-7.152285247971315485e+00,0.000000000000000000e+00
4.962036048168315117e-01,-3.946561026166047759e-01,-7.127591630159904601e-02,-4.924634135115191769e-01,5.550491434472086816e-01,-1.970537124303999965e+00,-1.220475993052169139e-01,7.886341072010865207e-04,4.120703359154609835e+00,-1.212261544708436389e+01,-8.039960996040852459e-01,-7.197915988325595649e+00,0.000000000000000000e+00
4.950715154632967518e-01,-3.946235475711255547e-01,-7.239992758648711169e-02,-4.940585082757721347e-01,5.547377107991299239e-01,-1.970103258147924530e+00,-1.220475993052169139e-01,4.333572817624790625e-04,4.140369835494219330e+00,-1.216358440370487948e+01,-8.026813875217757577e-01,-7.220533180688811115e+00,0.000000000000000000e+00
4.945101953397771366e-01,-3.946072050478275361e-01,-7.295709948269955836e-02,-4.947958274278423385e-01,5.543023286107585657e-01,-1.969681748098516483e+00,-1.220475993052169139e-01,2.405597991606840246e-04,4.150138855127424087e+00,-1.218388770580658687e+01,-8.020116625224679163e-01,-7.231737188156621698e+00,0.000000000000000000e+00
4.942295076066962611e-01,-3.945977435262796873e-01,-7.323508001685848090e-02,-4.951328905630736354e-01,5.537883495979074588e-01,-1.969254794331590341e+00,-1.220475993052169139e-01,1.373191909293612471e-04,4.155058532548117967e+00,-1.219401019205372272e+01,-8.016420809854006846e-01,-7.237309578520131126e+00,0.000000000000000000e+00
4.940861891687720608e-01,-3.945912800150036537e-01,-7.337620770497213507e-02,-4.952826303299733834e-01,5.532110844390218940e-01,-1.968807168225433335e+00,-1.220475993052169139e-01,8.260521636177143461e-05,4.157611002129959488e+00,-1.219914140852204376e+01,-8.014128787130673226e-01,-7.240117527678944676e+00,0.000000000000000000e+00
